original_vido_id video_id frame_id path labels
756027 1 149 G1_hazard_segment2/G1_hazard_segment2_000150.jpg ""
756027 1 150 G1_hazard_segment2/G1_hazard_segment2_000151.jpg ""
756027 1 151 G1_hazard_segment2/G1_hazard_segment2_000152.jpg ""
756027 1 152 G1_hazard_segment2/G1_hazard_segment2_000153.jpg ""
756027 1 153 G1_hazard_segment2/G1_hazard_segment2_000154.jpg ""
756027 1 154 G1_hazard_segment2/G1_hazard_segment2_000155.jpg ""
756027 1 155 G1_hazard_segment2/G1_hazard_segment2_000156.jpg ""
756027 1 156 G1_hazard_segment2/G1_hazard_segment2_000157.jpg ""
756027 1 157 G1_hazard_segment2/G1_hazard_segment2_000158.jpg ""
756027 1 158 G1_hazard_segment2/G1_hazard_segment2_000159.jpg ""
756027 1 159 G1_hazard_segment2/G1_hazard_segment2_000160.jpg ""
756027 1 160 G1_hazard_segment2/G1_hazard_segment2_000161.jpg ""
756027 1 161 G1_hazard_segment2/G1_hazard_segment2_000162.jpg ""
756027 1 162 G1_hazard_segment2/G1_hazard_segment2_000163.jpg ""
756027 1 163 G1_hazard_segment2/G1_hazard_segment2_000164.jpg ""
756027 1 164 G1_hazard_segment2/G1_hazard_segment2_000165.jpg ""
756027 1 165 G1_hazard_segment2/G1_hazard_segment2_000166.jpg ""
756027 1 166 G1_hazard_segment2/G1_hazard_segment2_000167.jpg ""
756027 1 167 G1_hazard_segment2/G1_hazard_segment2_000168.jpg ""
756027 1 168 G1_hazard_segment2/G1_hazard_segment2_000169.jpg ""
756027 1 169 G1_hazard_segment2/G1_hazard_segment2_000170.jpg ""
756027 1 170 G1_hazard_segment2/G1_hazard_segment2_000171.jpg ""
756027 1 171 G1_hazard_segment2/G1_hazard_segment2_000172.jpg ""
756027 1 172 G1_hazard_segment2/G1_hazard_segment2_000173.jpg ""
756027 1 173 G1_hazard_segment2/G1_hazard_segment2_000174.jpg ""
756027 1 174 G1_hazard_segment2/G1_hazard_segment2_000175.jpg ""
756027 1 175 G1_hazard_segment2/G1_hazard_segment2_000176.jpg ""
756027 1 176 G1_hazard_segment2/G1_hazard_segment2_000177.jpg ""
756027 1 177 G1_hazard_segment2/G1_hazard_segment2_000178.jpg ""
756027 1 178 G1_hazard_segment2/G1_hazard_segment2_000179.jpg ""
756027 1 179 G1_hazard_segment2/G1_hazard_segment2_000180.jpg ""
756027 1 180 G1_hazard_segment2/G1_hazard_segment2_000181.jpg ""
756027 1 181 G1_hazard_segment2/G1_hazard_segment2_000182.jpg ""
756027 1 182 G1_hazard_segment2/G1_hazard_segment2_000183.jpg ""
756027 1 183 G1_hazard_segment2/G1_hazard_segment2_000184.jpg ""
756027 1 184 G1_hazard_segment2/G1_hazard_segment2_000185.jpg ""
756027 1 185 G1_hazard_segment2/G1_hazard_segment2_000186.jpg ""
756027 1 186 G1_hazard_segment2/G1_hazard_segment2_000187.jpg ""
756027 1 187 G1_hazard_segment2/G1_hazard_segment2_000188.jpg ""
756027 1 188 G1_hazard_segment2/G1_hazard_segment2_000189.jpg ""
756027 1 189 G1_hazard_segment2/G1_hazard_segment2_000190.jpg ""
756027 1 190 G1_hazard_segment2/G1_hazard_segment2_000191.jpg ""
756027 1 191 G1_hazard_segment2/G1_hazard_segment2_000192.jpg ""
756027 1 192 G1_hazard_segment2/G1_hazard_segment2_000193.jpg ""
756027 1 193 G1_hazard_segment2/G1_hazard_segment2_000194.jpg ""
756027 1 194 G1_hazard_segment2/G1_hazard_segment2_000195.jpg ""
756027 1 195 G1_hazard_segment2/G1_hazard_segment2_000196.jpg ""
756027 1 196 G1_hazard_segment2/G1_hazard_segment2_000197.jpg ""
756027 1 197 G1_hazard_segment2/G1_hazard_segment2_000198.jpg ""
756027 1 198 G1_hazard_segment2/G1_hazard_segment2_000199.jpg ""
756027 1 199 G1_hazard_segment2/G1_hazard_segment2_000200.jpg ""
756027 1 200 G1_hazard_segment2/G1_hazard_segment2_000201.jpg ""
756027 1 201 G1_hazard_segment2/G1_hazard_segment2_000202.jpg ""
756027 1 202 G1_hazard_segment2/G1_hazard_segment2_000203.jpg ""
756027 1 203 G1_hazard_segment2/G1_hazard_segment2_000204.jpg ""
756027 1 204 G1_hazard_segment2/G1_hazard_segment2_000205.jpg ""
756027 1 205 G1_hazard_segment2/G1_hazard_segment2_000206.jpg ""
756027 1 206 G1_hazard_segment2/G1_hazard_segment2_000207.jpg ""
756027 1 207 G1_hazard_segment2/G1_hazard_segment2_000208.jpg ""
756027 1 208 G1_hazard_segment2/G1_hazard_segment2_000209.jpg ""
756027 1 209 G1_hazard_segment2/G1_hazard_segment2_000210.jpg ""
756027 1 210 G1_hazard_segment2/G1_hazard_segment2_000211.jpg ""
756027 1 211 G1_hazard_segment2/G1_hazard_segment2_000212.jpg ""
756027 1 212 G1_hazard_segment2/G1_hazard_segment2_000213.jpg ""
756027 1 213 G1_hazard_segment2/G1_hazard_segment2_000214.jpg ""
756027 1 214 G1_hazard_segment2/G1_hazard_segment2_000215.jpg ""
756027 1 215 G1_hazard_segment2/G1_hazard_segment2_000216.jpg ""
756027 1 216 G1_hazard_segment2/G1_hazard_segment2_000217.jpg ""
756027 1 217 G1_hazard_segment2/G1_hazard_segment2_000218.jpg ""
756027 1 218 G1_hazard_segment2/G1_hazard_segment2_000219.jpg ""
756027 1 219 G1_hazard_segment2/G1_hazard_segment2_000220.jpg ""
756027 1 220 G1_hazard_segment2/G1_hazard_segment2_000221.jpg ""
756027 1 221 G1_hazard_segment2/G1_hazard_segment2_000222.jpg ""
756027 1 222 G1_hazard_segment2/G1_hazard_segment2_000223.jpg ""
756027 1 223 G1_hazard_segment2/G1_hazard_segment2_000224.jpg ""
756027 1 224 G1_hazard_segment2/G1_hazard_segment2_000225.jpg ""
756027 1 225 G1_hazard_segment2/G1_hazard_segment2_000226.jpg ""
756027 1 226 G1_hazard_segment2/G1_hazard_segment2_000227.jpg ""
756027 1 227 G1_hazard_segment2/G1_hazard_segment2_000228.jpg ""
756027 1 228 G1_hazard_segment2/G1_hazard_segment2_000229.jpg ""
756027 1 229 G1_hazard_segment2/G1_hazard_segment2_000230.jpg ""
756027 1 230 G1_hazard_segment2/G1_hazard_segment2_000231.jpg ""
756027 1 231 G1_hazard_segment2/G1_hazard_segment2_000232.jpg ""
756027 1 232 G1_hazard_segment2/G1_hazard_segment2_000233.jpg ""
756027 1 233 G1_hazard_segment2/G1_hazard_segment2_000234.jpg ""
756027 1 234 G1_hazard_segment2/G1_hazard_segment2_000235.jpg ""
756027 1 235 G1_hazard_segment2/G1_hazard_segment2_000236.jpg ""
756027 1 236 G1_hazard_segment2/G1_hazard_segment2_000237.jpg ""
756027 1 237 G1_hazard_segment2/G1_hazard_segment2_000238.jpg ""
756027 1 238 G1_hazard_segment2/G1_hazard_segment2_000239.jpg ""
756027 1 239 G1_hazard_segment2/G1_hazard_segment2_000240.jpg ""
756027 1 240 G1_hazard_segment2/G1_hazard_segment2_000241.jpg ""
756027 1 241 G1_hazard_segment2/G1_hazard_segment2_000242.jpg ""
756027 1 242 G1_hazard_segment2/G1_hazard_segment2_000243.jpg ""
756027 1 243 G1_hazard_segment2/G1_hazard_segment2_000244.jpg ""
756027 1 244 G1_hazard_segment2/G1_hazard_segment2_000245.jpg ""
756027 1 245 G1_hazard_segment2/G1_hazard_segment2_000246.jpg ""
756027 1 246 G1_hazard_segment2/G1_hazard_segment2_000247.jpg ""
756027 1 247 G1_hazard_segment2/G1_hazard_segment2_000248.jpg ""
756027 1 248 G1_hazard_segment2/G1_hazard_segment2_000249.jpg ""
756027 1 249 G1_hazard_segment2/G1_hazard_segment2_000250.jpg ""
756027 1 250 G1_hazard_segment2/G1_hazard_segment2_000251.jpg ""
756027 1 251 G1_hazard_segment2/G1_hazard_segment2_000252.jpg ""
756027 1 252 G1_hazard_segment2/G1_hazard_segment2_000253.jpg ""
756027 1 253 G1_hazard_segment2/G1_hazard_segment2_000254.jpg ""
756027 1 254 G1_hazard_segment2/G1_hazard_segment2_000255.jpg ""
756027 1 255 G1_hazard_segment2/G1_hazard_segment2_000256.jpg ""
756027 1 256 G1_hazard_segment2/G1_hazard_segment2_000257.jpg ""
756027 1 257 G1_hazard_segment2/G1_hazard_segment2_000258.jpg ""
756027 1 258 G1_hazard_segment2/G1_hazard_segment2_000259.jpg ""
756027 1 259 G1_hazard_segment2/G1_hazard_segment2_000260.jpg ""
756027 1 260 G1_hazard_segment2/G1_hazard_segment2_000261.jpg ""
756027 1 261 G1_hazard_segment2/G1_hazard_segment2_000262.jpg ""
756027 1 262 G1_hazard_segment2/G1_hazard_segment2_000263.jpg ""
756027 1 263 G1_hazard_segment2/G1_hazard_segment2_000264.jpg ""
756027 1 264 G1_hazard_segment2/G1_hazard_segment2_000265.jpg ""
756027 1 265 G1_hazard_segment2/G1_hazard_segment2_000266.jpg ""
756027 1 266 G1_hazard_segment2/G1_hazard_segment2_000267.jpg ""
756027 1 267 G1_hazard_segment2/G1_hazard_segment2_000268.jpg ""
756027 1 268 G1_hazard_segment2/G1_hazard_segment2_000269.jpg ""
756027 1 269 G1_hazard_segment2/G1_hazard_segment2_000270.jpg ""
756027 1 270 G1_hazard_segment2/G1_hazard_segment2_000271.jpg ""
756027 1 271 G1_hazard_segment2/G1_hazard_segment2_000272.jpg ""
756027 1 272 G1_hazard_segment2/G1_hazard_segment2_000273.jpg ""
756027 1 273 G1_hazard_segment2/G1_hazard_segment2_000274.jpg ""
756027 1 274 G1_hazard_segment2/G1_hazard_segment2_000275.jpg ""
756027 1 275 G1_hazard_segment2/G1_hazard_segment2_000276.jpg ""
756027 1 276 G1_hazard_segment2/G1_hazard_segment2_000277.jpg ""
756027 1 277 G1_hazard_segment2/G1_hazard_segment2_000278.jpg ""
756027 1 278 G1_hazard_segment2/G1_hazard_segment2_000279.jpg ""
756027 1 279 G1_hazard_segment2/G1_hazard_segment2_000280.jpg ""
756027 1 280 G1_hazard_segment2/G1_hazard_segment2_000281.jpg ""
756027 1 281 G1_hazard_segment2/G1_hazard_segment2_000282.jpg ""
756027 1 282 G1_hazard_segment2/G1_hazard_segment2_000283.jpg ""
756027 1 283 G1_hazard_segment2/G1_hazard_segment2_000284.jpg ""
756027 1 284 G1_hazard_segment2/G1_hazard_segment2_000285.jpg ""
756027 1 285 G1_hazard_segment2/G1_hazard_segment2_000286.jpg ""
756027 1 286 G1_hazard_segment2/G1_hazard_segment2_000287.jpg ""
756027 1 287 G1_hazard_segment2/G1_hazard_segment2_000288.jpg ""
756027 1 288 G1_hazard_segment2/G1_hazard_segment2_000289.jpg ""
756027 1 289 G1_hazard_segment2/G1_hazard_segment2_000290.jpg ""
756027 1 290 G1_hazard_segment2/G1_hazard_segment2_000291.jpg ""
756027 1 291 G1_hazard_segment2/G1_hazard_segment2_000292.jpg ""
756027 1 292 G1_hazard_segment2/G1_hazard_segment2_000293.jpg ""
756027 1 293 G1_hazard_segment2/G1_hazard_segment2_000294.jpg ""
756027 1 294 G1_hazard_segment2/G1_hazard_segment2_000295.jpg ""
756027 1 295 G1_hazard_segment2/G1_hazard_segment2_000296.jpg ""
756027 1 296 G1_hazard_segment2/G1_hazard_segment2_000297.jpg ""
756027 1 297 G1_hazard_segment2/G1_hazard_segment2_000298.jpg ""
756027 1 298 G1_hazard_segment2/G1_hazard_segment2_000299.jpg ""
756027 1 299 G1_hazard_segment2/G1_hazard_segment2_000300.jpg ""
756027 1 300 G1_hazard_segment2/G1_hazard_segment2_000301.jpg ""
756027 1 301 G1_hazard_segment2/G1_hazard_segment2_000302.jpg ""
756027 1 302 G1_hazard_segment2/G1_hazard_segment2_000303.jpg ""
756027 1 303 G1_hazard_segment2/G1_hazard_segment2_000304.jpg ""
756027 1 304 G1_hazard_segment2/G1_hazard_segment2_000305.jpg ""
756027 1 305 G1_hazard_segment2/G1_hazard_segment2_000306.jpg ""
756027 1 306 G1_hazard_segment2/G1_hazard_segment2_000307.jpg ""
756027 1 307 G1_hazard_segment2/G1_hazard_segment2_000308.jpg ""
756027 1 308 G1_hazard_segment2/G1_hazard_segment2_000309.jpg ""
756027 1 309 G1_hazard_segment2/G1_hazard_segment2_000310.jpg ""
756027 1 310 G1_hazard_segment2/G1_hazard_segment2_000311.jpg ""
756027 1 311 G1_hazard_segment2/G1_hazard_segment2_000312.jpg ""
756027 1 312 G1_hazard_segment2/G1_hazard_segment2_000313.jpg ""
756027 1 313 G1_hazard_segment2/G1_hazard_segment2_000314.jpg ""
756027 1 314 G1_hazard_segment2/G1_hazard_segment2_000315.jpg ""
756027 1 315 G1_hazard_segment2/G1_hazard_segment2_000316.jpg ""
756027 1 316 G1_hazard_segment2/G1_hazard_segment2_000317.jpg ""
756027 1 317 G1_hazard_segment2/G1_hazard_segment2_000318.jpg ""
756027 1 318 G1_hazard_segment2/G1_hazard_segment2_000319.jpg ""
756027 1 319 G1_hazard_segment2/G1_hazard_segment2_000320.jpg ""
756027 1 320 G1_hazard_segment2/G1_hazard_segment2_000321.jpg ""
756027 1 321 G1_hazard_segment2/G1_hazard_segment2_000322.jpg ""
756027 1 322 G1_hazard_segment2/G1_hazard_segment2_000323.jpg ""
756027 1 323 G1_hazard_segment2/G1_hazard_segment2_000324.jpg ""
756027 1 324 G1_hazard_segment2/G1_hazard_segment2_000325.jpg ""
756027 1 325 G1_hazard_segment2/G1_hazard_segment2_000326.jpg ""
756027 1 326 G1_hazard_segment2/G1_hazard_segment2_000327.jpg ""
756027 1 327 G1_hazard_segment2/G1_hazard_segment2_000328.jpg ""
756027 1 328 G1_hazard_segment2/G1_hazard_segment2_000329.jpg ""
756027 1 329 G1_hazard_segment2/G1_hazard_segment2_000330.jpg ""
756027 1 330 G1_hazard_segment2/G1_hazard_segment2_000331.jpg ""
756027 1 331 G1_hazard_segment2/G1_hazard_segment2_000332.jpg ""
756027 1 332 G1_hazard_segment2/G1_hazard_segment2_000333.jpg ""
756027 1 333 G1_hazard_segment2/G1_hazard_segment2_000334.jpg ""
756027 1 334 G1_hazard_segment2/G1_hazard_segment2_000335.jpg ""
756027 1 335 G1_hazard_segment2/G1_hazard_segment2_000336.jpg ""
756027 1 336 G1_hazard_segment2/G1_hazard_segment2_000337.jpg ""
756027 1 337 G1_hazard_segment2/G1_hazard_segment2_000338.jpg ""
756027 1 338 G1_hazard_segment2/G1_hazard_segment2_000339.jpg ""
756027 1 339 G1_hazard_segment2/G1_hazard_segment2_000340.jpg ""
756027 1 340 G1_hazard_segment2/G1_hazard_segment2_000341.jpg ""
756027 1 341 G1_hazard_segment2/G1_hazard_segment2_000342.jpg ""
756027 1 342 G1_hazard_segment2/G1_hazard_segment2_000343.jpg ""
756027 1 343 G1_hazard_segment2/G1_hazard_segment2_000344.jpg ""
756027 1 344 G1_hazard_segment2/G1_hazard_segment2_000345.jpg ""
756027 1 345 G1_hazard_segment2/G1_hazard_segment2_000346.jpg ""
756027 1 346 G1_hazard_segment2/G1_hazard_segment2_000347.jpg ""
756027 1 347 G1_hazard_segment2/G1_hazard_segment2_000348.jpg ""
756027 1 348 G1_hazard_segment2/G1_hazard_segment2_000349.jpg ""
756027 1 349 G1_hazard_segment2/G1_hazard_segment2_000350.jpg ""
756027 1 350 G1_hazard_segment2/G1_hazard_segment2_000351.jpg ""
756027 1 351 G1_hazard_segment2/G1_hazard_segment2_000352.jpg ""
756027 1 352 G1_hazard_segment2/G1_hazard_segment2_000353.jpg ""
756027 1 353 G1_hazard_segment2/G1_hazard_segment2_000354.jpg ""
756027 1 354 G1_hazard_segment2/G1_hazard_segment2_000355.jpg ""
756027 1 355 G1_hazard_segment2/G1_hazard_segment2_000356.jpg ""
756027 1 356 G1_hazard_segment2/G1_hazard_segment2_000357.jpg ""
756027 1 357 G1_hazard_segment2/G1_hazard_segment2_000358.jpg ""
756027 1 358 G1_hazard_segment2/G1_hazard_segment2_000359.jpg ""
756027 1 359 G1_hazard_segment2/G1_hazard_segment2_000360.jpg ""
756027 1 360 G1_hazard_segment2/G1_hazard_segment2_000361.jpg ""
756027 1 361 G1_hazard_segment2/G1_hazard_segment2_000362.jpg ""
756027 1 362 G1_hazard_segment2/G1_hazard_segment2_000363.jpg ""
756027 1 363 G1_hazard_segment2/G1_hazard_segment2_000364.jpg ""
756027 1 364 G1_hazard_segment2/G1_hazard_segment2_000365.jpg ""
756027 1 365 G1_hazard_segment2/G1_hazard_segment2_000366.jpg ""
756027 1 366 G1_hazard_segment2/G1_hazard_segment2_000367.jpg ""
